T1,91.7190668289865,87.2850980072973,95.7978668361436,88.9577353578445,97.1290834617127,90.7719416531847,104.19144832811,96.4591655439637
T2,26.591560880465,26.8846305411134,27.688767766332,24.2082532609446,24.9016749568149,26.4840760608277,29.6592075370545,29.6044105753997
T3,62.0815143441725,62.8922751587493,54.8821134027211,64.2031731698888,68.8521653096759,56.5994355698639,74.8544876671069,73.2163750059336
T4,108.158862831004,100.995305648026,95.3932729600322,93.9604291867579,95.2397975783037,95.2397975783037,96.35103698822,98.8100019845147
T5,126.357528705847,111.799699944397,129.496847037279,128.558775624985,123.094913537021,126.642401702354,127.378437016698,142.562333815462
T6,63.107123297223,70.6816489493147,61.8401128645627,60.919204709323,57.2059515203916,70.0255419220545,60.9942117057942,54.4965407073084
T7,185.098497465762,171.897073138073,176.320752556248,189.768682702862,177.827502839285,192.239631562162,221.960792344423,273.136967300058
T8,39.8614299426309,46.436602491834,52.842619065818,55.2931001957498,52.0694030684395,50.4408367283383,56.6054822875001,48.4880806939304
T9,43.4885629831971,44.7872824467739,48.5390386840295,62.4153975077813,70.8295183991467,71.5908548614463,69.9006368776658,65.8934549837118
T10,124.224261484601,120.476847911847,127.167976883506,125.305546431138,122.211109059715,135.084152091148,121.889908336154,128.614779851891
T11,114.416643635683,110.233482955825,112.750094431511,115.129358680357,112.537255898887,116.216461000096,117.172042353327,110.089837610229
T12,53.1455348512369,79.9332282109589,90.545640002062,103.577967576722,156.789943217308,181.312038362718,138.666077668802,190.165931652986
T13,95.053783710061,94.7975200060293,96.3024728907755,94.0891181208451,94.7975200060293,95.2084981398044,94.0891181208451,94.0891181208451
T14,35.0719541201899,38.9842357469287,39.3431720414009,42.8950669288037,43.7496889536313,46.4447201680858,47.9544868999872,48.6018486677104
T15,115.817497917006,102.229393400689,105.905537910964,101.37357598225,105.905537910964,105.905537910964,105.905537910964,105.905537910964
T16,176.105147783963,162.248451495788,165.304450797915,149.728168911247,147.016136411175,145.951371475046,145.48189883109,142.464701042022
T17,66.7507420493221,69.6319554337412,71.1389130105033,62.307304855413,68.8815917911722,68.6493871866877,70.2713715847262,73.4541252426599
T18,46.788940889061,46.935714238955,53.8942785839949,60.2491009510805,67.5671109270465,67.6111356868908,62.8824541861869,56.6905273685799
T19,45.7528762050652,56.2085181491377,49.0458152453446,40.7670210530146,34.7256240934751,45.8056191879937,67.9768755778002,61.0231227788515
T20,139.49579698014,162.009318975848,160.613091570353,156.313497784481,175.892892811806,192.22063070054,192.482599535678,163.209194478925
T21,54.911226984494,53.3228739389816,51.8862819174766,50.7728308642209,49.9804587371191,52.2010878916762,53.0314089612785,50.6714653058107
T22,72.5875103994463,67.0438613388808,69.1743221505438,69.7756162839875,72.0573124145931,64.7090589494944,60.6301974186605,78.1972874243187
T23,81.5783456002615,82.8533837158179,82.8533837158179,82.8533837158179,82.8533837158179,82.8533837158179,82.8533837158179,82.8533837158179
T24,68.0559011647652,97.699693278083,77.2191715988787,101.8007956056,110.429206300115,157.498932421498,137.642072948662,146.23082043595
T25,257.406164125701,230.945997219515,245.433114868084,303.995333340159,287.690654279435,292.268666898361,277.480983669343,277.3232663724
T26,109.556956423292,116.186827225998,121.660037899239,100.047279036682,94.2934665154226,108.27277747164,86.9971494202188,51.6774416476561
T27,67.5585027857365,58.1044377392888,61.7936715077002,75.7922017199185,76.6714176342204,66.8498844036249,78.8659525436077,97.7232613609343
T28,69.8406360463614,74.4083793112952,66.6600797962558,73.6519658863964,75.8014382092294,69.1918204874879,68.7720078522778,69.6082672042232
T29,25.7192342195719,38.4596637486317,38.3411688695971,41.9533675470911,58.2638973486487,65.267174919927,71.2829582147824,58.313293524133
T30,84.2543550846341,82.4448309709787,82.4448309709787,81.0201551965738,94.1480302112015,98.9449067557077,92.5660093336325,94.641722402114
T31,83.5660841924132,100.920909943918,87.8286165900825,79.4945957673813,100.760767446414,83.1509179021462,85.8448701567472,94.8803185079468
T32,138.824322665889,169.25412620192,144.683180156664,159.336590064299,146.516398534556,160.08689511114,149.297841032148,176.595310661927
T33,100.126059248955,87.6757115406633,113.078437322951,88.7418943519804,115.506673350112,92.5148617395137,117.896130728554,116.219328119826
T34,154.970516733085,175.513248621761,174.754610541713,170.685644182495,182.153486399361,196.459961039583,199.538504412994,207.040308394394
T35,53.8228528960039,53.2820183117525,53.2820183117525,53.2820183117525,53.2820183117525,53.2820183117525,53.2820183117525,53.2820183117525
T36,80.3750816094443,76.047957406686,83.5208060954919,77.5202202962118,95.8438465932101,84.3751308315775,79.1001294733711,101.008729540846
T37,66.9781854210463,69.0077083818533,80.7464494400499,92.8784252825804,91.9928988649499,74.1547527018458,80.8197545178491,86.0406679929728
T38,73.0647951646712,66.4997457000115,64.3807254873002,66.4997457000115,66.4997457000115,70.7244025328708,66.4997457000115,66.4997457000115
T39,56.1734294122178,56.1536980378699,58.7659235553668,62.2775307495029,67.3161903087715,73.8364783726215,76.5336251764311,76.9857616966309
T40,62.7511477174369,57.3811094179668,63.1245151264195,57.3393742751633,66.1120291924329,82.8064983539344,85.4852252185122,79.7120702017225
T41,126.171691531703,125.524277192764,131.557962641067,129.34786838001,116.201536935412,131.221313692556,113.802270369044,145.774187552642
T42,57.4399919981747,53.2696065207329,50.8726967101366,55.3551828410269,54.2907811209551,57.369331044504,56.0906937205716,51.4654059213614
T43,72.9111926359893,43.9543195455774,75.7841149018962,62.3176308232073,62.7052696129154,68.2661912296783,70.0642885287691,67.4469943794855
T44,47.9019335999854,81.3689857200727,37.907844909116,62.2742102901999,52.3090378483059,49.4913991598402,67.6986028891392,47.1376460138802
T45,152.631989631257,159.271101990394,163.891744605944,154.878146130413,145.517890516819,155.625015553698,161.206341585276,167.247822603631
T46,83.2214927304691,77.028192087885,68.9123760872184,84.0071607489216,81.1240037946941,74.0929732916429,84.4352387053317,97.7755859932464
T47,61.5473503951826,61.5473503951826,61.5473503951826,61.5473503951826,61.5473503951826,61.5473503951826,61.5473503951826,61.5473503951826
T48,88.0551184115214,81.0437572738617,81.6134716689463,71.0306087948508,70.8278812867416,61.6377314724715,80.7746490071936,89.5533449695808
T49,44.9817136469531,44.8643214323969,44.8643214323969,44.48412889415,44.8643214323969,44.8643214323969,44.8643214323969,44.8643214323969
T50,92.4469795778301,105.963809074471,65.5781966498241,43.8966347325106,75.76606282997,78.657146265403,98.9383448917788,87.6307077090437
T51,86.1290993832376,93.0882938618969,78.3994770695226,85.2279828697645,72.187638924892,79.181356369986,76.3373644258955,71.550681291554
T52,70.2435724655486,63.2012750847487,76.7685021876388,71.1072681642044,69.4424932040163,67.8734506878168,66.9030164736897,72.5531844677712
T53,93.9467523090665,85.0667438543427,116.796820822602,114.727441418788,121.799314241591,101.028702246192,139.755512002126,104.531517038692
T54,149.150342358376,149.150342358376,149.150342358376,149.150342358376,149.150342358376,149.150342358376,149.150342358376,149.150342358376
T55,165.566081805431,172.955341924997,156.580525430981,168.001048702791,155.190570424524,161.864977759821,169.681586447816,160.282521295085
T56,100.787671377319,95.0709946483596,94.497745121162,82.3372481606101,80.1722059353509,90.2792666463659,107.218896258396,87.4926795957264
T57,212.580597883428,237.150544916703,199.057091218617,210.679044752739,220.040414287475,197.688622252589,201.480524029908,204.057108525826
T58,100.764237694222,111.636847674851,117.194348336861,112.912530902756,119.95490530956,123.494922420014,117.651715789784,116.10485891072
T59,58.6919174913953,66.5278644107203,68.1227287363812,67.7566819324788,66.308328932757,64.6160398866931,65.3552110505626,65.1078325697969
T60,178.509158285502,219.301319299583,355.65915654569,373.562180855418,335.413064821078,242.654785373744,255.598826499488,226.791372077411
T61,189.94225956354,204.323138147671,230.19196224102,226.501261588203,202.712623338882,208.822127660692,214.133231469308,207.340649094881
T62,120.044033994264,115.603253642153,120.394430137951,114.886904545837,117.611632673337,118.841330319636,123.69571120982,126.616581368211
T63,60.4553733448781,54.9835513263229,60.0033294904421,58.1316516352838,54.3714801636863,53.0254307694625,50.5251301060638,55.9057714024345
T64,126.534460960572,133.340602987872,127.85050374668,109.816152966505,90.4941931382578,67.1957099487746,64.1126581181896,84.7574039009951
T65,56.1767512934947,37.6619307473466,55.0476267131874,58.5438141614667,43.9027110605478,47.9159029698975,37.8403984940131,40.1482798764329
T66,129.829978485403,132.424835094384,133.029694696336,131.423393723056,136.05961373571,140.373965938485,133.055801047878,133.165027429863
T67,118.110802241467,127.837451622416,125.947324740724,118.863576602952,116.334601119904,118.718155705918,130.516727584994,112.382462546708
T68,122.098498873688,112.064973412859,118.595754952545,125.24365927739,126.175479740391,130.216352310719,137.716763551661,137.372524864841
T69,136.21423305245,136.314327981751,145.951009175506,157.841709355202,162.952814722445,166.476972139817,137.329361044086,126.925561498045
T70,101.029190133309,98.7786705560172,107.24891626056,107.08418413652,108.993180405916,111.123374204449,94.618654210822,98.085040159394
T71,113.093863325482,116.140202121426,127.338818411174,135.867668566357,154.271598355796,207.543423191427,200.017037879896,199.338752011379
T72,73.4672767154417,72.4397063572029,79.0525663409666,74.1894170215495,72.4441092720529,71.1171263409662,79.2615227270844,78.3416183356727
T73,87.490950075032,116.624528343196,103.857832621315,99.8699961808879,104.477038122288,94.8491403192674,124.370211929655,133.634597376551
T74,154.200208879448,160.496081912119,160.766563165495,161.313225463381,171.141651991344,193.920721367453,200.120558591555,193.933211862348
T75,81.9351235841381,84.1798662568058,86.7546399705757,77.5952191354195,70.601040456414,73.9359516502346,73.8278696760305,64.4116115607425
T76,46.5758144955866,44.5318503676432,37.3397867709022,38.2105048833485,47.35466048582,44.056376753228,45.1427490120896,46.558227627611
T77,121.522485573413,116.821321584133,120.56962832783,119.203602225573,126.401825458622,124.143834432824,125.551213979823,124.743712257088
T78,87.2523041328055,74.3958333911309,89.0018074448992,112.152803653425,85.0496930111372,95.3656923564832,91.8920806573548,108.294511234601
T79,153.331082184609,127.392364740892,151.388946904597,129.723999881425,150.888559680851,141.566254992467,140.287276107976,137.606992637587
T80,97.4147729145497,88.5567860384974,75.558467078849,83.8922307879465,76.2684788066813,69.4676689682683,71.1267290202026,71.2465257134013
T81,195.340504014029,164.866910027334,163.460131618962,141.782359833359,157.475327111435,176.670099104899,164.088407033894,126.367712899148
T82,38.325124463224,37.3780487131535,35.2168472358102,39.2330038886976,38.325124463224,38.325124463224,38.325124463224,38.325124463224
T83,184.649997196591,208.992304050313,199.059377395295,212.931370613585,218.750584091438,213.175069797438,218.800193857793,213.460006884787
T84,117.474019373541,105.592149093514,111.211042295814,129.2524867037,93.8239952849078,140.198315701794,139.967690198614,140.034580357528
T85,61.5079301147358,71.0431307323621,100.403409796107,121.501899550367,121.911572744417,122.610592290428,128.378946631598,138.6071955106
